"name","game","prob",,"c","r","N",
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,0,,
,3,0.7,0.8,2,0,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,1,0,,
,3,0.7,0.8,2,0,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,1,,

"name","game","prob",,"c","r","N",
"23538_1382377697927.csv",1,0.7,0.8,2,1,100,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,1,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,4,0.8,0.7,1,0,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,0,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,0,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,0,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,0,,
,4,0.8,0.7,2,0,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,2,1,,
,4,0.8,0.7,1,1,,

"name","game","prob",,"c","r","N",
"24415_1382377574495.csv",1,0.7,0.8,1,0,100,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,2,1,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,1,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,1,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,1,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,1,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,1,,
,4,0.2,0.3,1,0,,

"name","game","prob",,"c","r","N",
"27004_1382383530790.csv",1,0.7,0.8,2,1,100,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,1,1,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,0,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,1,,
,4,0.8,0.7,1,0,,
,4,0.8,0.7,1,0,,

"name","game","prob",,"c","r","N",
"30018_1382380526286.csv",1,0.3,0.2,1,0,100,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,2,1,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,2,1,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,1,1,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,1,1,,
,1,0.3,0.2,2,1,,
,1,0.3,0.2,1,1,,
,1,0.3,0.2,2,0,,
,1,0.3,0.2,1,0,,
,1,0.3,0.2,2,1,,
,1,0.3,0.2,1,0,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,1,1,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,1,1,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,2,1,,
,3,0.2,0.3,2,0,,
,3,0.2,0.3,1,0,,
,3,0.2,0.3,1,1,,
,3,0.2,0.3,2,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,2,0,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,2,0,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,0,,

"name","game","prob",,"c","r","N",
"33944_1382383533795.csv",1,0.8,0.7,2,1,100,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,0,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,0,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,1,0.8,0.7,2,1,,
,1,0.8,0.7,1,1,,
,2,0.2,0.3,1,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,1,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,1,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,1,,
,2,0.2,0.3,1,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,2,0,,
,2,0.2,0.3,1,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,2,1,,
,4,0.7,0.8,1,1,,
,4,0.7,0.8,2,0,,
,4,0.7,0.8,1,0,,
,4,0.7,0.8,1,1,,

"name","game","prob",,"c","r","N",
"35135_1382377599011.csv",1,0.2,0.3,1,0,100,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,1,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,1,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,1,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,1,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,1,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,1,,
,1,0.2,0.3,2,1,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,0,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,0,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,1,0,,
,3,0.7,0.8,1,0,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,1,0,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,2,0,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,1,0,,
,3,0.7,0.8,1,0,,
,3,0.7,0.8,1,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,3,0.7,0.8,2,1,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,2,1,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,1,1,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,2,0,,
,4,0.3,0.2,2,1,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,1,1,,
,4,0.3,0.2,1,1,,
,4,0.3,0.2,1,1,,
,4,0.3,0.2,1,1,,
,4,0.3,0.2,1,1,,
,4,0.3,0.2,1,0,,
,4,0.3,0.2,2,0,,

"name","game","prob",,"c","r","N",
"40759_1382383569764.csv",1,0.7,0.8,2,1,100,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,2,0,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,1,,
,1,0.7,0.8,1,0,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,1,0.7,0.8,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,1,0,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,1,,
,2,0.8,0.7,1,1,,
,2,0.8,0.7,2,0,,
,2,0.8,0.7,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,1,,
,3,0.3,0.2,1,1,,
,3,0.3,0.2,1,0,,
,3,0.3,0.2,2,0,,
,3,0.3,0.2,2,1,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,2,1,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,1,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,
,4,0.2,0.3,2,0,,

"name","game","prob",,"c","r","N",
"41235_1382383612135.csv",1,0.2,0.3,1,0,100,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,1,,
,1,0.2,0.3,1,1,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,1,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,1,,
,1,0.2,0.3,2,0,,
,1,0.2,0.3,2,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,1,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,0,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,1,1,,
,2,0.3,0.2,2,1,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,0,,
,2,0.3,0.2,2,1,,
,2,0.3,0.2,2,1,,
,2,0.3,0.2,2,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,1,0,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,1,0,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,1,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,2,0,,
,3,0.8,0.7,2,1,,
,3,0.8,0.7,2,0,,
